Customer_ID,Customer_Name,Month,Dish_Ordered,Quantity_Ordered,Order_Time,Payment_Method,Month_Num,Day,Order_Date,Dish_Name,Ingredients_List,is_holiday,Weekday,Week,Num_Ingredients,Dish_Price,Total_Value
3451,Arvind Das,September,Masala Dosa,5,Evening,Cash,9,2,2022-09-02,Masala Dosa,"['rice', 'urad dal', 'salt', 'potato', 'onion', 'green chili', 'turmeric', 'oil', 'mustard seeds', 'curry leaves', 'water']",0,Friday,35,11,93,465
4020,Sunita Sen,January,Jeera Rice,5,Evening,Cash,1,14,2022-01-14,Jeera Rice,"['rice', 'cumin seeds', 'ghee', 'salt', 'water', 'bay leaf', 'cloves']",0,Friday,2,7,134,670
6678,Arvind Das,August,Gobi Manchurian,3,Morning,Cash,8,28,2022-08-28,Gobi Manchurian,"['cauliflower', 'soy sauce', 'garlic', 'ginger', 'corn flour', 'capsicum', 'onion', 'oil', 'green onion', 'spices']",0,Sunday,34,10,163,489
8343,Arvind Das,June,Chicken Biryani,1,Evening,Card,6,19,2022-06-19,Chicken Biryani,"['rice', 'chicken', 'yogurt', 'biryani masala', 'ghee', 'onion', 'tomato', 'garlic', 'ginger', 'mint', 'coriander', 'spices']",0,Sunday,24,12,240,240
5968,Sunita Sen,August,Egg Burji,2,Night,Wallet,8,9,2022-08-09,Egg Burji,"['egg', 'onion', 'tomato', 'green chili', 'oil', 'salt', 'spices', 'coriander']",1,Tuesday,32,8,81,162
7343,Priya Sharma,August,Masala Dosa,5,Night,Wallet,8,5,2022-08-05,Masala Dosa,"['rice', 'urad dal', 'salt', 'potato', 'onion', 'green chili', 'turmeric', 'oil', 'mustard seeds', 'curry leaves', 'water']",0,Friday,31,11,93,465
8080,Meera Iyer,March,Jeera Rice,5,Morning,Wallet,3,28,2022-03-28,Jeera Rice,"['rice', 'cumin seeds', 'ghee', 'salt', 'water', 'bay leaf', 'cloves']",0,Monday,13,7,134,670
9191,Soham Bose,June,Chicken Fried Rice,3,Morning,UPI,6,25,2022-06-25,Chicken Fried Rice,"['rice', 'chicken', 'egg', 'soy sauce', 'garlic', 'onion', 'carrot', 'capsicum', 'oil', 'green onion', 'salt']",0,Saturday,25,11,100,300
8209,Soham Bose,December,Masala Dosa,3,Night,Card,12,22,2022-12-22,Masala Dosa,"['rice', 'urad dal', 'salt', 'potato', 'onion', 'green chili', 'turmeric', 'oil', 'mustard seeds', 'curry leaves', 'water']",0,Thursday,51,11,93,279
1350,Anirban Roy,January,Chilly Chicken,1,Afternoon,Cash,1,2,2022-01-02,Chilly Chicken,"['chicken', 'capsicum', 'soy sauce', 'vinegar', 'garlic', 'onion', 'ginger', 'corn flour', 'oil', 'green onion', 'spices']",0,Sunday,52,11,201,201
1350,Anirban Roy,January,Chilly Chicken,1,Afternoon,Cash,1,2,2022-01-02,Chilly Chicken,"['chicken', 'capsicum', 'soy sauce', 'vinegar', 'garlic', 'onion', 'ginger', 'corn flour', 'oil', 'green onion', 'spices']",0,Sunday,52,11,201,201
8601,Arvind Das,August,Chicken Noodles,2,Evening,Cash,8,22,2022-08-22,Chicken Noodles,"['noodles', 'chicken', 'soy sauce', 'garlic', 'onion', 'capsicum', 'oil', 'green onion', 'salt', 'ginger']",0,Monday,34,10,231,462
2705,Arvind Das,September,Masala Rice,4,Night,UPI,9,1,2022-09-01,Masala Rice,"['rice', 'spices', 'onion', 'tomato', 'oil', 'green chili', 'salt', 'water']",0,Thursday,35,8,182,728
3692,Sunita Sen,January,Channa Masala,3,Afternoon,Card,1,6,2022-01-06,Channa Masala,"['chickpeas', 'onion', 'tomato', 'spices', 'oil', 'garlic', 'ginger', 'salt', 'green chili']",0,Thursday,1,9,211,633
4816,Sunita Sen,September,Chicken Curry,2,Evening,Wallet,9,9,2022-09-09,Chicken Curry,"['chicken', 'onion', 'tomato', 'garlic', 'ginger', 'spices', 'oil', 'salt', 'coriander']",0,Friday,36,9,114,228
3300,Priya Sharma,March,Masala Rice,1,Afternoon,Card,3,26,2022-03-26,Masala Rice,"['rice', 'spices', 'onion', 'tomato', 'oil', 'green chili', 'salt', 'water']",0,Saturday,12,8,182,182
8907,Meera Iyer,April,Egg Fried Rice,5,Morning,Wallet,4,19,2022-04-19,Egg Fried Rice,"['rice', 'egg', 'soy sauce', 'garlic', 'onion', 'carrot', 'capsicum', 'oil', 'green onion', 'salt']",0,Tuesday,16,10,143,715
5195,Meera Iyer,September,Veg Fried Rice,3,Night,UPI,9,17,2022-09-17,Veg Fried Rice,"['rice', 'carrot', 'capsicum', 'soy sauce', 'onion', 'garlic', 'oil', 'green onion', 'salt', 'beans']",0,Saturday,37,10,152,456
3915,Soham Bose,January,Paneer Chilly,4,Morning,Wallet,1,9,2022-01-09,Paneer Chilly,"['paneer', 'capsicum', 'soy sauce', 'garlic', 'onion', 'oil', 'ginger', 'corn flour', 'green onion', 'spices']",0,Sunday,1,10,137,548
1637,Rajesh Gupta,July,Ghee Rice,3,Evening,UPI,7,25,2022-07-25,Ghee Rice,"['rice', 'ghee', 'cashew', 'bay leaf', 'salt', 'cloves', 'cardamom', 'cinnamon', 'water']",0,Monday,30,9,94,282
7166,Meera Iyer,March,Kashmiri Aloo Dum,5,Morning,Card,3,11,2022-03-11,Kashmiri Aloo Dum,"['potato', 'yogurt', 'spices', 'dry fruits', 'oil', 'tomato', 'ginger', 'salt']",0,Friday,10,8,186,930
8815,Rajesh Gupta,February,Egg Torka,2,Morning,Card,2,15,2022-02-15,Egg Torka,"['egg', 'dal', 'onion', 'garlic', 'spices', 'oil', 'tomato', 'salt', 'green chili']",0,Tuesday,7,9,132,264
5649,Rajesh Gupta,December,Egg Fried Rice,2,Night,Card,12,8,2022-12-08,Egg Fried Rice,"['rice', 'egg', 'soy sauce', 'garlic', 'onion', 'carrot', 'capsicum', 'oil', 'green onion', 'salt']",0,Thursday,49,10,143,286
8053,Anirban Roy,October,Onion Dosa,5,Morning,Card,10,27,2022-10-27,Onion Dosa,"['rice', 'urad dal', 'salt', 'onion', 'coriander', 'oil', 'green chili', 'water']",0,Thursday,43,8,151,755
7018,Anirban Roy,December,Paneer Butter Masala,1,Morning,Wallet,12,26,2022-12-26,Paneer Butter Masala,"['paneer', 'butter', 'tomato', 'cream', 'spices', 'garlic', 'ginger', 'salt', 'sugar']",0,Monday,52,9,130,130
7522,Arvind Das,October,Omlet,2,Morning,UPI,10,20,2022-10-20,Omlet,"['egg', 'salt', 'pepper', 'oil', 'onion', 'green chili', 'coriander']",0,Thursday,42,7,196,392
7522,Arvind Das,October,Omlet,2,Morning,UPI,10,20,2022-10-20,Omlet,"['egg', 'salt', 'pepper', 'oil', 'onion', 'green chili', 'coriander']",0,Thursday,42,7,196,392
5021,Rajesh Gupta,April,Roti,5,Night,UPI,4,10,2022-04-10,Roti,"['wheat flour', 'water', 'salt', 'oil', 'ghee', 'sugar']",0,Sunday,14,6,214,1070
3812,Anirban Roy,October,Egg Torka,2,Evening,Wallet,10,12,2022-10-12,Egg Torka,"['egg', 'dal', 'onion', 'garlic', 'spices', 'oil', 'tomato', 'salt', 'green chili']",0,Wednesday,41,9,132,264
7603,Priya Sharma,September,Egg Masala,4,Afternoon,Wallet,9,4,2022-09-04,Egg Masala,"['egg', 'tomato', 'spices', 'onion', 'oil', 'garlic', 'ginger', 'salt', 'coriander']",0,Sunday,35,9,190,760
7603,Priya Sharma,September,Egg Masala,4,Afternoon,Wallet,9,4,2022-09-04,Egg Masala,"['egg', 'tomato', 'spices', 'onion', 'oil', 'garlic', 'ginger', 'salt', 'coriander']",0,Sunday,35,9,190,760
1286,Arvind Das,May,Idly,5,Morning,Wallet,5,20,2022-05-20,Idly,"['rice', 'urad dal', 'salt', 'fenugreek seeds', 'water', 'oil']",0,Friday,20,6,187,935
3354,Arvind Das,August,Omlet,4,Night,Cash,8,20,2022-08-20,Omlet,"['egg', 'salt', 'pepper', 'oil', 'onion', 'green chili', 'coriander']",0,Saturday,33,7,196,784
3354,Arvind Das,August,Omlet,4,Night,Cash,8,20,2022-08-20,Omlet,"['egg', 'salt', 'pepper', 'oil', 'onion', 'green chili', 'coriander']",0,Saturday,33,7,196,784
2185,Meera Iyer,November,Butter Chicken,3,Evening,Cash,11,1,2022-11-01,Butter Chicken,"['chicken', 'butter', 'tomato', 'cream', 'spices', 'garlic', 'ginger', 'salt', 'sugar']",0,Tuesday,44,9,210,630
9124,Priya Sharma,February,Channa Masala,1,Evening,Card,2,11,2022-02-11,Channa Masala,"['chickpeas', 'onion', 'tomato', 'spices', 'oil', 'garlic', 'ginger', 'salt', 'green chili']",0,Friday,6,9,211,211
6705,Priya Sharma,January,Kabab Half,4,Evening,UPI,1,18,2022-01-18,Kabab Half,"['chicken', 'yogurt', 'spices', 'garlic', 'ginger', 'salt', 'oil', 'lemon juice']",0,Tuesday,3,8,130,520
8020,Rajesh Gupta,June,Plain Dosa,5,Night,Cash,6,26,2022-06-26,Plain Dosa,"['rice', 'urad dal', 'salt', 'oil', 'water', 'fenugreek seeds']",0,Sunday,25,6,183,915
4598,Meera Iyer,November,Plain Dosa,5,Morning,UPI,11,26,2022-11-26,Plain Dosa,"['rice', 'urad dal', 'salt', 'oil', 'water', 'fenugreek seeds']",0,Saturday,47,6,183,915
7004,Soham Bose,May,Chicken Noodles,4,Afternoon,UPI,5,28,2022-05-28,Chicken Noodles,"['noodles', 'chicken', 'soy sauce', 'garlic', 'onion', 'capsicum', 'oil', 'green onion', 'salt', 'ginger']",0,Saturday,21,10,231,924
2247,Priya Sharma,July,Butter Chicken,1,Night,UPI,7,11,2022-07-11,Butter Chicken,"['chicken', 'butter', 'tomato', 'cream', 'spices', 'garlic', 'ginger', 'salt', 'sugar']",0,Monday,28,9,210,210
9794,Anirban Roy,January,Egg Fried Rice,1,Afternoon,UPI,1,17,2022-01-17,Egg Fried Rice,"['rice', 'egg', 'soy sauce', 'garlic', 'onion', 'carrot', 'capsicum', 'oil', 'green onion', 'salt']",0,Monday,3,10,143,143
7954,Soham Bose,December,Roti,5,Night,UPI,12,1,2022-12-01,Roti,"['wheat flour', 'water', 'salt', 'oil', 'ghee', 'sugar']",0,Thursday,48,6,214,1070
9055,Soham Bose,April,Paneer Manchurian,2,Morning,Wallet,4,19,2022-04-19,Paneer Manchurian,"['paneer', 'soy sauce', 'garlic', 'corn flour', 'capsicum', 'onion', 'oil', 'ginger', 'green onion', 'spices']",0,Tuesday,16,10,167,334
7953,Priya Sharma,April,Egg Burji,4,Evening,Card,4,27,2022-04-27,Egg Burji,"['egg', 'onion', 'tomato', 'green chili', 'oil', 'salt', 'spices', 'coriander']",0,Wednesday,17,8,81,324
8404,Priya Sharma,March,Masala Rice,4,Night,Card,3,10,2022-03-10,Masala Rice,"['rice', 'spices', 'onion', 'tomato', 'oil', 'green chili', 'salt', 'water']",0,Thursday,10,8,182,728
7134,Priya Sharma,March,Egg Burji,2,Evening,Cash,3,4,2022-03-04,Egg Burji,"['egg', 'onion', 'tomato', 'green chili', 'oil', 'salt', 'spices', 'coriander']",0,Friday,9,8,81,162
3657,Soham Bose,March,Set Dosa,3,Afternoon,Card,3,3,2022-03-03,Set Dosa,"['rice', 'urad dal', 'fenugreek seeds', 'salt', 'water', 'oil']",0,Thursday,9,6,117,351
8217,Rajesh Gupta,November,Masala Dosa,5,Morning,UPI,11,22,2022-11-22,Masala Dosa,"['rice', 'urad dal', 'salt', 'potato', 'onion', 'green chili', 'turmeric', 'oil', 'mustard seeds', 'curry leaves', 'water']",0,Tuesday,47,11,93,465
2765,Arvind Das,July,Gobi Manchurian,5,Afternoon,UPI,7,21,2022-07-21,Gobi Manchurian,"['cauliflower', 'soy sauce', 'garlic', 'ginger', 'corn flour', 'capsicum', 'onion', 'oil', 'green onion', 'spices']",0,Thursday,29,10,163,815
5370,Sunita Sen,April,Veg Fried Rice,1,Night,Cash,4,8,2022-04-08,Veg Fried Rice,"['rice', 'carrot', 'capsicum', 'soy sauce', 'onion', 'garlic', 'oil', 'green onion', 'salt', 'beans']",0,Friday,14,10,152,152
1523,Priya Sharma,November,Egg Torka,1,Morning,UPI,11,9,2022-11-09,Egg Torka,"['egg', 'dal', 'onion', 'garlic', 'spices', 'oil', 'tomato', 'salt', 'green chili']",0,Wednesday,45,9,132,132
1352,Meera Iyer,September,Jeera Rice,2,Afternoon,Card,9,16,2022-09-16,Jeera Rice,"['rice', 'cumin seeds', 'ghee', 'salt', 'water', 'bay leaf', 'cloves']",0,Friday,37,7,134,268
5042,Arvind Das,March,Kabab Half,1,Evening,Wallet,3,22,2022-03-22,Kabab Half,"['chicken', 'yogurt', 'spices', 'garlic', 'ginger', 'salt', 'oil', 'lemon juice']",0,Tuesday,12,8,130,130
9069,Anirban Roy,September,Mutton Biryani,5,Night,Cash,9,7,2022-09-07,Mutton Biryani,"['rice', 'mutton', 'yogurt', 'biryani masala', 'onion', 'ghee', 'tomato', 'garlic', 'ginger', 'mint', 'coriander', 'spices']",0,Wednesday,36,12,209,1045
4130,Soham Bose,March,Onion Dosa,3,Night,UPI,3,20,2022-03-20,Onion Dosa,"['rice', 'urad dal', 'salt', 'onion', 'coriander', 'oil', 'green chili', 'water']",0,Sunday,11,8,151,453
8601,Meera Iyer,August,Kabab Full,3,Night,UPI,8,9,2022-08-09,Kabab Full,"['chicken', 'yogurt', 'spices', 'garlic', 'ginger', 'salt', 'oil', 'lemon juice']",1,Tuesday,32,8,101,303
8010,Anirban Roy,July,Masala Dosa,3,Afternoon,Wallet,7,3,2022-07-03,Masala Dosa,"['rice', 'urad dal', 'salt', 'potato', 'onion', 'green chili', 'turmeric', 'oil', 'mustard seeds', 'curry leaves', 'water']",0,Sunday,26,11,93,279
3710,Meera Iyer,May,Mutton Masala,3,Night,UPI,5,20,2022-05-20,Mutton Masala,"['mutton', 'onion', 'garlic', 'ginger', 'spices', 'oil', 'tomato', 'salt', 'yogurt']",0,Friday,20,9,169,507
6377,Arvind Das,February,Plain Dosa,1,Morning,Cash,2,6,2022-02-06,Plain Dosa,"['rice', 'urad dal', 'salt', 'oil', 'water', 'fenugreek seeds']",0,Sunday,5,6,183,183
2722,Sunita Sen,December,Veg Noodles,1,Evening,Card,12,6,2022-12-06,Veg Noodles,"['noodles', 'carrot', 'capsicum', 'soy sauce', 'onion', 'garlic', 'oil', 'green onion', 'salt', 'beans']",0,Tuesday,49,10,154,154
9954,Meera Iyer,February,Chicken Fried Rice,1,Afternoon,Cash,2,1,2022-02-01,Chicken Fried Rice,"['rice', 'chicken', 'egg', 'soy sauce', 'garlic', 'onion', 'carrot', 'capsicum', 'oil', 'green onion', 'salt']",0,Tuesday,5,11,100,100
6138,Sunita Sen,October,Veg Noodles,5,Morning,Wallet,10,17,2022-10-17,Veg Noodles,"['noodles', 'carrot', 'capsicum', 'soy sauce', 'onion', 'garlic', 'oil', 'green onion', 'salt', 'beans']",0,Monday,42,10,154,770
2809,Anirban Roy,October,Chicken Noodles,3,Evening,UPI,10,25,2022-10-25,Chicken Noodles,"['noodles', 'chicken', 'soy sauce', 'garlic', 'onion', 'capsicum', 'oil', 'green onion', 'salt', 'ginger']",0,Tuesday,43,10,231,693
7193,Rajesh Gupta,May,Plain Rice,1,Evening,Wallet,5,17,2022-05-17,Plain Rice,"['rice', 'water', 'salt']",0,Tuesday,20,3,138,138
5971,Arvind Das,May,Channa Masala,5,Morning,Card,5,5,2022-05-05,Channa Masala,"['chickpeas', 'onion', 'tomato', 'spices', 'oil', 'garlic', 'ginger', 'salt', 'green chili']",0,Thursday,18,9,211,1055
4480,Priya Sharma,October,Katla,2,Morning,Cash,10,16,2022-10-16,Katla,"['fish', 'mustard oil', 'spices', 'onion', 'tomato', 'garlic', 'ginger', 'salt']",0,Sunday,41,8,88,176
8571,Arvind Das,March,Parota,2,Night,Cash,3,23,2022-03-23,Parota,"['maida', 'ghee', 'salt', 'water', 'oil', 'sugar']",0,Wednesday,12,6,167,334
9792,Anirban Roy,March,Chicken Kosha,1,Afternoon,Card,3,17,2022-03-17,Chicken Kosha,"['chicken', 'onion', 'tomato', 'mustard oil', 'spices', 'garlic', 'ginger', 'salt', 'yogurt']",0,Thursday,11,9,160,160
4760,Anirban Roy,June,Bangda Fry,4,Night,UPI,6,28,2022-06-28,Bangda Fry,"['fish', 'turmeric', 'salt', 'mustard oil', 'red chili powder', 'lemon juice', 'ginger', 'garlic']",0,Tuesday,26,8,132,528
6802,Meera Iyer,July,Kabab Full,1,Afternoon,Cash,7,15,2022-07-15,Kabab Full,"['chicken', 'yogurt', 'spices', 'garlic', 'ginger', 'salt', 'oil', 'lemon juice']",0,Friday,28,8,101,101
9714,Priya Sharma,December,Roti,3,Evening,Cash,12,11,2022-12-11,Roti,"['wheat flour', 'water', 'salt', 'oil', 'ghee', 'sugar']",0,Sunday,49,6,214,642
2543,Priya Sharma,July,Chicken Pepper Masala,1,Evening,Card,7,1,2022-07-01,Chicken Pepper Masala,"['chicken', 'black pepper', 'garlic', 'onion', 'spices', 'oil', 'salt', 'green chili']",0,Friday,26,8,209,209
5125,Sunita Sen,February,Omlet,2,Afternoon,Wallet,2,9,2022-02-09,Omlet,"['egg', 'salt', 'pepper', 'oil', 'onion', 'green chili', 'coriander']",0,Wednesday,6,7,196,392
5125,Sunita Sen,February,Omlet,2,Afternoon,Wallet,2,9,2022-02-09,Omlet,"['egg', 'salt', 'pepper', 'oil', 'onion', 'green chili', 'coriander']",0,Wednesday,6,7,196,392
2161,Priya Sharma,October,Chicken Curry,5,Morning,Cash,10,11,2022-10-11,Chicken Curry,"['chicken', 'onion', 'tomato', 'garlic', 'ginger', 'spices', 'oil', 'salt', 'coriander']",0,Tuesday,41,9,114,570
4976,Anirban Roy,May,Masala Rice,1,Morning,Wallet,5,15,2022-05-15,Masala Rice,"['rice', 'spices', 'onion', 'tomato', 'oil', 'green chili', 'salt', 'water']",0,Sunday,19,8,182,182
1689,Rajesh Gupta,February,Chilly Chicken,4,Morning,Cash,2,4,2022-02-04,Chilly Chicken,"['chicken', 'capsicum', 'soy sauce', 'vinegar', 'garlic', 'onion', 'ginger', 'corn flour', 'oil', 'green onion', 'spices']",0,Friday,5,11,201,804
1689,Rajesh Gupta,February,Chilly Chicken,4,Morning,Cash,2,4,2022-02-04,Chilly Chicken,"['chicken', 'capsicum', 'soy sauce', 'vinegar', 'garlic', 'onion', 'ginger', 'corn flour', 'oil', 'green onion', 'spices']",0,Friday,5,11,201,804
9862,Rajesh Gupta,January,Palak Paneer,4,Morning,UPI,1,18,2022-01-18,Palak Paneer,"['paneer', 'spinach', 'garlic', 'cream', 'spices', 'onion', 'oil', 'ginger', 'salt', 'green chili']",0,Tuesday,3,10,229,916
1923,Rajesh Gupta,December,Math Curry,1,Night,Wallet,12,6,2022-12-06,Math Curry,"['fish', 'spices', 'garlic', 'onion', 'tomato', 'oil', 'ginger', 'salt', 'green chili']",0,Tuesday,49,9,249,249
3324,Soham Bose,February,Plain Dosa,4,Morning,Wallet,2,25,2022-02-25,Plain Dosa,"['rice', 'urad dal', 'salt', 'oil', 'water', 'fenugreek seeds']",0,Friday,8,6,183,732
5646,Sunita Sen,July,Chicken Biryani,1,Afternoon,Wallet,7,23,2022-07-23,Chicken Biryani,"['rice', 'chicken', 'yogurt', 'biryani masala', 'ghee', 'onion', 'tomato', 'garlic', 'ginger', 'mint', 'coriander', 'spices']",0,Saturday,29,12,240,240
6048,Priya Sharma,September,Gobi Manchurian,4,Evening,Wallet,9,26,2022-09-26,Gobi Manchurian,"['cauliflower', 'soy sauce', 'garlic', 'ginger', 'corn flour', 'capsicum', 'onion', 'oil', 'green onion', 'spices']",0,Monday,39,10,163,652
8665,Arvind Das,April,Omlet,4,Evening,Cash,4,16,2022-04-16,Omlet,"['egg', 'salt', 'pepper', 'oil', 'onion', 'green chili', 'coriander']",0,Saturday,15,7,196,784
8665,Arvind Das,April,Omlet,4,Evening,Cash,4,16,2022-04-16,Omlet,"['egg', 'salt', 'pepper', 'oil', 'onion', 'green chili', 'coriander']",0,Saturday,15,7,196,784
4175,Rajesh Gupta,November,Chicken Kosha,3,Afternoon,UPI,11,26,2022-11-26,Chicken Kosha,"['chicken', 'onion', 'tomato', 'mustard oil', 'spices', 'garlic', 'ginger', 'salt', 'yogurt']",0,Saturday,47,9,160,480
4448,Meera Iyer,October,Green Peas Masala,1,Night,UPI,10,5,2022-10-05,Green Peas Masala,"['green peas', 'tomato', 'onion', 'spices', 'oil', 'garlic', 'ginger', 'salt', 'cream']",1,Wednesday,40,9,243,243
5057,Anirban Roy,August,Aloo Mutter/Aloo Gobi,3,Night,Card,8,27,2022-08-27,Aloo Mutter/Aloo Gobi,"['potato', 'peas', 'cauliflower', 'spices', 'tomato', 'onion', 'oil', 'garlic', 'ginger', 'salt']",0,Saturday,34,10,171,513
5928,Meera Iyer,January,Math Curry,4,Evening,UPI,1,13,2022-01-13,Math Curry,"['fish', 'spices', 'garlic', 'onion', 'tomato', 'oil', 'ginger', 'salt', 'green chili']",0,Thursday,2,9,249,996
5296,Soham Bose,February,Kabab Full,2,Morning,Card,2,11,2022-02-11,Kabab Full,"['chicken', 'yogurt', 'spices', 'garlic', 'ginger', 'salt', 'oil', 'lemon juice']",0,Friday,6,8,101,202
5663,Anirban Roy,February,Kabab Half,5,Evening,Card,2,6,2022-02-06,Kabab Half,"['chicken', 'yogurt', 'spices', 'garlic', 'ginger', 'salt', 'oil', 'lemon juice']",0,Sunday,5,8,130,650
6387,Rajesh Gupta,June,Chicken Fry,3,Night,Cash,6,28,2022-06-28,Chicken Fry,"['chicken', 'flour', 'egg', 'spices', 'oil', 'salt', 'garlic', 'ginger', 'lemon juice']",0,Tuesday,26,9,100,300
4464,Meera Iyer,September,Egg Biryani,2,Night,UPI,9,15,2022-09-15,Egg Biryani,"['rice', 'eggs', 'biryani masala', 'onion', 'ghee', 'tomato', 'garlic', 'ginger', 'mint', 'coriander', 'spices', 'yogurt']",0,Thursday,37,12,168,336
4766,Soham Bose,August,Kabab Half,5,Evening,Cash,8,10,2022-08-10,Kabab Half,"['chicken', 'yogurt', 'spices', 'garlic', 'ginger', 'salt', 'oil', 'lemon juice']",0,Wednesday,32,8,130,650
4158,Meera Iyer,January,Roti,1,Afternoon,Wallet,1,5,2022-01-05,Roti,"['wheat flour', 'water', 'salt', 'oil', 'ghee', 'sugar']",0,Wednesday,1,6,214,214
2112,Priya Sharma,June,Paneer Chilly,5,Morning,Wallet,6,6,2022-06-06,Paneer Chilly,"['paneer', 'capsicum', 'soy sauce', 'garlic', 'onion', 'oil', 'ginger', 'corn flour', 'green onion', 'spices']",0,Monday,23,10,137,685
1905,Meera Iyer,April,Egg Burji,4,Night,Cash,4,22,2022-04-22,Egg Burji,"['egg', 'onion', 'tomato', 'green chili', 'oil', 'salt', 'spices', 'coriander']",0,Friday,16,8,81,324
7545,Meera Iyer,January,Chicken Pepper Masala,2,Afternoon,Wallet,1,21,2022-01-21,Chicken Pepper Masala,"['chicken', 'black pepper', 'garlic', 'onion', 'spices', 'oil', 'salt', 'green chili']",0,Friday,3,8,209,418
4086,Arvind Das,May,Aloo Mutter/Aloo Gobi,4,Evening,Cash,5,19,2022-05-19,Aloo Mutter/Aloo Gobi,"['potato', 'peas', 'cauliflower', 'spices', 'tomato', 'onion', 'oil', 'garlic', 'ginger', 'salt']",0,Thursday,20,10,171,684
8691,Meera Iyer,January,Aloo Mutter/Aloo Gobi,5,Afternoon,UPI,1,28,2022-01-28,Aloo Mutter/Aloo Gobi,"['potato', 'peas', 'cauliflower', 'spices', 'tomato', 'onion', 'oil', 'garlic', 'ginger', 'salt']",0,Friday,4,10,171,855
3160,Rajesh Gupta,May,Gobi Manchurian,5,Afternoon,Wallet,5,7,2022-05-07,Gobi Manchurian,"['cauliflower', 'soy sauce', 'garlic', 'ginger', 'corn flour', 'capsicum', 'onion', 'oil', 'green onion', 'spices']",0,Saturday,18,10,163,815
6093,Rajesh Gupta,December,Channa Masala,4,Evening,UPI,12,7,2022-12-07,Channa Masala,"['chickpeas', 'onion', 'tomato', 'spices', 'oil', 'garlic', 'ginger', 'salt', 'green chili']",0,Wednesday,49,9,211,844
7300,Rajesh Gupta,September,Parota,5,Morning,Wallet,9,14,2022-09-14,Parota,"['maida', 'ghee', 'salt', 'water', 'oil', 'sugar']",0,Wednesday,37,6,167,835
2854,Anirban Roy,October,Butter Chicken,4,Evening,UPI,10,21,2022-10-21,Butter Chicken,"['chicken', 'butter', 'tomato', 'cream', 'spices', 'garlic', 'ginger', 'salt', 'sugar']",0,Friday,42,9,210,840
8204,Priya Sharma,July,Chicken Fry,1,Evening,Wallet,7,23,2022-07-23,Chicken Fry,"['chicken', 'flour', 'egg', 'spices', 'oil', 'salt', 'garlic', 'ginger', 'lemon juice']",0,Saturday,29,9,100,100
3264,Arvind Das,June,Masala Rice,2,Evening,UPI,6,20,2022-06-20,Masala Rice,"['rice', 'spices', 'onion', 'tomato', 'oil', 'green chili', 'salt', 'water']",0,Monday,25,8,182,364
4023,Sunita Sen,November,Egg Chilly,5,Night,UPI,11,7,2022-11-07,Egg Chilly,"['egg', 'capsicum', 'soy sauce', 'garlic', 'onion', 'oil', 'ginger', 'corn flour', 'green onion', 'spices']",0,Monday,45,10,172,860
2107,Priya Sharma,May,Plain Dosa,4,Night,Card,5,22,2022-05-22,Plain Dosa,"['rice', 'urad dal', 'salt', 'oil', 'water', 'fenugreek seeds']",0,Sunday,20,6,183,732
2752,Sunita Sen,September,Parota,2,Morning,Cash,9,15,2022-09-15,Parota,"['maida', 'ghee', 'salt', 'water', 'oil', 'sugar']",0,Thursday,37,6,167,334
5393,Sunita Sen,June,Omlet,1,Night,UPI,6,3,2022-06-03,Omlet,"['egg', 'salt', 'pepper', 'oil', 'onion', 'green chili', 'coriander']",0,Friday,22,7,196,196
5393,Sunita Sen,June,Omlet,1,Night,UPI,6,3,2022-06-03,Omlet,"['egg', 'salt', 'pepper', 'oil', 'onion', 'green chili', 'coriander']",0,Friday,22,7,196,196
3095,Priya Sharma,October,Set Dosa,3,Evening,Wallet,10,23,2022-10-23,Set Dosa,"['rice', 'urad dal', 'fenugreek seeds', 'salt', 'water', 'oil']",0,Sunday,42,6,117,351
5338,Rajesh Gupta,May,Roti,1,Morning,UPI,5,23,2022-05-23,Roti,"['wheat flour', 'water', 'salt', 'oil', 'ghee', 'sugar']",0,Monday,21,6,214,214
2321,Priya Sharma,December,Channa Masala,5,Evening,Wallet,12,10,2022-12-10,Channa Masala,"['chickpeas', 'onion', 'tomato', 'spices', 'oil', 'garlic', 'ginger', 'salt', 'green chili']",0,Saturday,49,9,211,1055
6361,Arvind Das,February,Chicken Masala,3,Afternoon,UPI,2,22,2022-02-22,Chicken Masala,"['chicken', 'onion', 'tomato', 'garlic', 'spices', 'oil', 'ginger', 'salt', 'coriander']",0,Tuesday,8,9,128,384
1667,Priya Sharma,November,Egg Chilly,4,Night,Cash,11,1,2022-11-01,Egg Chilly,"['egg', 'capsicum', 'soy sauce', 'garlic', 'onion', 'oil', 'ginger', 'corn flour', 'green onion', 'spices']",0,Tuesday,44,10,172,688
5499,Arvind Das,October,Chilly Chicken,4,Afternoon,Cash,10,9,2022-10-09,Chilly Chicken,"['chicken', 'capsicum', 'soy sauce', 'vinegar', 'garlic', 'onion', 'ginger', 'corn flour', 'oil', 'green onion', 'spices']",1,Sunday,40,11,201,804
5499,Arvind Das,October,Chilly Chicken,4,Afternoon,Cash,10,9,2022-10-09,Chilly Chicken,"['chicken', 'capsicum', 'soy sauce', 'vinegar', 'garlic', 'onion', 'ginger', 'corn flour', 'oil', 'green onion', 'spices']",1,Sunday,40,11,201,804
